2013 Federal Election Senate First Preferences By Polling Place for Division 233 [Event:17496 Phase:FinalResults Generated:2014-10-28T11:24:28 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceNm,Ticket,CandidateID,BallotPosition,CandidateDetails,PartyNm,OrdinaryVotes
VIC,233,Wannon,2979,Ararat,A,25187,0,A Ticket Votes,Rise Up Australia Party,46
VIC,233,Wannon,2979,Ararat,A,24062,1,"NALLIAH, Daniel",Rise Up Australia Party,2
VIC,233,Wannon,2979,Ararat,A,24063,2,"CRESTANI, Rosalie",Rise Up Australia Party,0
VIC,233,Wannon,2979,Ararat,B,25197,0,B Ticket Votes,Liberal Democrats,0
VIC,233,Wannon,2979,Ararat,B,24672,1,"WHELAN, Peter William",Liberal Democrats,0
VIC,233,Wannon,2979,Ararat,B,24678,2,"WILMS, Tim",Liberal Democrats,0
VIC,233,Wannon,2979,Ararat,C,25192,0,C Ticket Votes,One Nation,0
VIC,233,Wannon,2979,Ararat,C,24469,1,"TOWNSEND, Dale Phillip",One Nation,1
VIC,233,Wannon,2979,Ararat,C,24477,2,"TOWNSEND, Rosalyn Lee",One Nation,0
VIC,233,Wannon,2979,Ararat,D,25194,0,D Ticket Votes,Senator Online (Internet Voting Bills/Issues),5
VIC,233,Wannon,2979,Ararat,D,24630,1,"TAYLOR, Lloyd",Senator Online (Internet Voting Bills/Issues),0
VIC,233,Wannon,2979,Ararat,D,24634,2,"SMITH, Tony",Senator Online (Internet Voting Bills/Issues),0
VIC,233,Wannon,2979,Ararat,E,25172,0,E Ticket Votes,Liberal/The Nationals,832
VIC,233,Wannon,2979,Ararat,E,23555,1,"FIFIELD, Mitch",Liberal,3
VIC,233,Wannon,2979,Ararat,E,23556,2,"RYAN, Scott",Liberal,0
VIC,233,Wannon,2979,Ararat,E,23558,3,"KROGER, Helen",Liberal,2
VIC,233,Wannon,2979,Ararat,E,23562,4,"CORBOY, Martin Louis",The Nationals,3
VIC,233,Wannon,2979,Ararat,F,25198,0,F Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,11
